2019.04.08,12:15,1.12486,1.12501,1.12446,1.1245,589
2019.04.08,12:30,1.12449,1.12459,1.12422,1.12423,407
2019.04.08,12:45,1.12424,1.1247,1.12422,1.12463,519
2019.04.08,13:00,1.12461,1.12463,1.1244,1.12452,411
2019.04.08,13:15,1.12451,1.12466,1.12429,1.12432,412
2019.04.08,13:30,1.12431,1.12579,1.12423,1.12579,631
2019.04.08,13:45,1.12586,1.12635,1.12533,1.12606,858
2019.04.08,14:00,1.12605,1.12649,1.12595,1.12648,754
2019.04.08,14:15,1.12652,1.1269,1.1265,1.12688,912
2019.04.08,14:30,1.12687,1.12708,1.12671,1.12681,756
2019.04.08,14:45,1.12679,1.12737,1.12673,1.12724,671
2019.04.08,15:00,1.12725,1.12726,1.12674,1.12703,789
2019.04.08,15:15,1.12704,1.12704,1.12658,1.12683,642
2019.04.08,15:30,1.12682,1.12711,1.1266,1.12667,444
2019.04.08,15:45,1.12666,1.12669,1.12589,1.12605,970
2019.04.08,16:00,1.12604,1.12632,1.12594,1.12618,580
2019.04.08,16:15,1.12619,1.12626,1.12584,1.1259,529
2019.04.08,16:30,1.12591,1.12613,1.12577,1.12601,436
2019.04.08,16:45,1.12602,1.12616,1.12576,1.12607,401
2019.04.08,17:00,1.12606,1.1262,1.12593,1.12608,302
2019.04.08,17:15,1.12609,1.12645,1.12605,1.12637,350
2019.04.08,17:30,1.12636,1.12683,1.12627,1.12681,351
2019.04.08,17:45,1.1268,1.1268,1.12641,1.12665,283
2019.04.08,18:00,1.12666,1.12678,1.12641,1.12672,253
2019.04.08,18:15,1.12671,1.12671,1.12637,1.1265,183
2019.04.08,18:30,1.12649,1.12649,1.12616,1.12617,157
2019.04.08,18:45,1.12616,1.12626,1.12574,1.12615,310
2019.04.08,19:00,1.12614,1.12622,1.12596,1.12603,249
2019.04.08,19:15,1.12602,1.12622,1.12602,1.12612,155
2019.04.08,19:30,1.12611,1.12621,1.12593,1.12603,189
2019.04.08,19:45,1.12602,1.12615,1.1259,1.12608,271
2019.04.08,20:00,1.12609,1.12617,1.12591,1.12607,333
2019.04.08,20:15,1.12606,1.12618,1.12605,1.12613,246
2019.04.08,20:30,1.12612,1.12629,1.12611,1.12622,217
2019.04.08,20:45,1.12623,1.12642,1.1262,1.12642,311
2019.04.08,21:00,1.12641,1.12641,1.12615,1.12616,223
2019.04.08,21:15,1.12615,1.12618,1.12606,1.12617,87
2019.04.08,21:30,1.12615,1.12615,1.12589,1.1259,112
2019.04.08,21:45,1.12591,1.1262,1.12583,1.12619,134
2019.04.08,22:00,1.12621,1.12639,1.1259,1.12591,137
2019.04.08,22:15,1.12588,1.1265,1.12588,1.12617,784
2019.04.08,22:30,1.12616,1.12627,1.12597,1.126,274
2019.04.08,22:45,1.12601,1.12607,1.12597,1.126,357
2019.04.08,23:00,1.12601,1.12622,1.12592,1.12615,155
2019.04.08,23:15,1.12614,1.12624,1.12612,1.12623,97
2019.04.08,23:30,1.12624,1.12627,1.12589,1.12606,142
2019.04.08,23:45,1.12599,1.12599,1.12545,1.12557,292
2019.04.09,0:00,1.12559,1.12572,1.12555,1.12555,126
2019.04.09,0:15,1.12556,1.12567,1.12554,1.12556,124
2019.04.09,0:30,1.12557,1.12564,1.12552,1.12555,95
2019.04.09,0:45,1.12554,1.12556,1.12549,1.1255,66
2019.04.09,1:00,1.12549,1.12584,1.12548,1.12578,242
2019.04.09,1:15,1.12579,1.12583,1.12563,1.12578,219
2019.04.09,1:30,1.12579,1.12626,1.12578,1.12617,178
2019.04.09,1:45,1.12616,1.12621,1.12583,1.12585,272
2019.04.09,2:00,1.12586,1.126,1.12576,1.12592,275
2019.04.09,2:15,1.12591,1.12626,1.12591,1.12626,166
2019.04.09,2:30,1.12625,1.12652,1.126,1.12607,337
2019.04.09,2:45,1.12606,1.1263,1.12597,1.12624,191
2019.04.09,3:00,1.12625,1.12647,1.12622,1.12644,258
2019.04.09,3:15,1.12645,1.1265,1.12638,1.12646,253
2019.04.09,3:30,1.12647,1.12663,1.12634,1.12652,193
2019.04.09,3:45,1.12651,1.12654,1.12635,1.12651,174
2019.04.09,4:00,1.12654,1.12667,1.12645,1.12645,207
2019.04.09,4:15,1.12646,1.1266,1.1263,1.1263,152
2019.04.09,4:30,1.12633,1.12648,1.12633,1.12635,130
2019.04.09,4:45,1.12634,1.12685,1.12634,1.12666,245
2019.04.09,5:00,1.12665,1.12678,1.12658,1.12668,205
2019.04.09,5:15,1.12669,1.12677,1.12658,1.12676,179
2019.04.09,5:30,1.12675,1.12675,1.1266,1.12671,140
2019.04.09,5:45,1.1267,1.12671,1.12649,1.1265,144
2019.04.09,6:00,1.12649,1.12656,1.12636,1.12637,190
2019.04.09,6:15,1.12636,1.12636,1.12615,1.12626,162
2019.04.09,6:30,1.12627,1.12637,1.12615,1.12628,219
2019.04.09,6:45,1.12629,1.12636,1.12614,1.12628,230
2019.04.09,7:00,1.12629,1.12639,1.12588,1.12596,391
2019.04.09,7:15,1.12597,1.12636,1.12592,1.12626,364
2019.04.09,7:30,1.12627,1.12655,1.12595,1.1265,433
2019.04.09,7:45,1.12651,1.12672,1.12614,1.12614,521
2019.04.09,8:00,1.12612,1.12669,1.12555,1.12665,931
2019.04.09,8:15,1.12666,1.12712,1.12642,1.12698,667
2019.04.09,8:30,1.12699,1.12699,1.12635,1.12665,475
2019.04.09,8:45,1.12663,1.12673,1.12632,1.12646,565
2019.04.09,9:00,1.12645,1.1271,1.12614,1.1271,660
2019.04.09,9:15,1.12709,1.1271,1.12663,1.12701,519
2019.04.09,9:30,1.127,1.12779,1.12691,1.12777,875
2019.04.09,9:45,1.12778,1.12796,1.12738,1.12792,1017
2019.04.09,10:00,1.1279,1.12801,1.12656,1.12686,1045
2019.04.09,10:15,1.12685,1.1275,1.1268,1.12707,671
2019.04.09,10:30,1.12706,1.1276,1.12701,1.12751,497
2019.04.09,10:45,1.12752,1.12753,1.12701,1.12733,519
2019.04.09,11:00,1.12734,1.12762,1.12725,1.12748,501
2019.04.09,11:15,1.12749,1.1278,1.1272,1.12744,588
2019.04.09,11:30,1.12743,1.12755,1.1271,1.12739,609
2019.04.09,11:45,1.12738,1.1278,1.12714,1.12775,477
2019.04.09,12:00,1.12774,1.12795,1.12757,1.12788,529
2019.04.09,12:15,1.1279,1.12796,1.12753,1.12767,416
2019.04.09,12:30,1.12766,1.12767,1.12727,1.12752,558
2019.04.09,12:45,1.12753,1.12793,1.12733,1.12737,617
2019.04.09,13:00,1.12738,1.12783,1.12723,1.12764,740
2019.04.09,13:15,1.12763,1.12783,1.12753,1.12757,654
2019.04.09,13:30,1.12756,1.12816,1.12754,1.12777,692
2019.04.09,13:45,1.12778,1.12782,1.12718,1.12781,640
2019.04.09,14:00,1.12783,1.1283,1.12763,1.12782,825
2019.04.09,14:15,1.12781,1.12822,1.12779,1.12806,660
2019.04.09,14:30,1.12807,1.12835,1.12755,1.12806,1156
2019.04.09,14:45,1.12807,1.12813,1.12762,1.12785,897
2019.04.09,15:00,1.12784,1.12811,1.12773,1.12789,800
2019.04.09,15:15,1.1279,1.12811,1.12743,1.12764,645
2019.04.09,15:30,1.12765,1.12785,1.12744,1.12757,573
2019.04.09,15:45,1.12758,1.12763,1.12689,1.12722,1022
2019.04.09,16:00,1.12723,1.12753,1.12715,1.12722,675
2019.04.09,16:15,1.12723,1.12731,1.12673,1.12696,476
2019.04.09,16:30,1.12695,1.12787,1.12673,1.12779,874
2019.04.09,16:45,1.1278,1.12798,1.12758,1.12765,424
2019.04.09,17:00,1.12764,1.12776,1.12735,1.12738,506
2019.04.09,17:15,1.12741,1.12771,1.12727,1.1273,282
2019.04.09,17:30,1.12729,1.12752,1.12729,1.12752,158
2019.04.09,17:45,1.12754,1.12757,1.12694,1.12695,328
2019.04.09,18:00,1.12696,1.12727,1.12695,1.12701,298
2019.04.09,18:15,1.12702,1.12703,1.12625,1.12627,369
2019.04.09,18:30,1.12626,1.12667,1.12624,1.12662,308
2019.04.09,18:45,1.12663,1.12674,1.12656,1.12669,160
2019.04.09,19:00,1.12668,1.12673,1.12642,1.12651,261
2019.04.09,19:15,1.1265,1.12657,1.12623,1.12632,200
2019.04.09,19:30,1.12633,1.1265,1.12632,1.12644,127
2019.04.09,19:45,1.12643,1.12666,1.12643,1.12657,182
2019.04.09,20:00,1.12658,1.12665,1.12626,1.12631,308
2019.04.09,20:15,1.12632,1.12674,1.12632,1.12666,344
2019.04.09,20:30,1.12665,1.12667,1.12624,1.12632,256
2019.04.09,20:45,1.12631,1.12642,1.12613,1.12637,276
2019.04.09,21:00,1.12638,1.12654,1.12634,1.12634,160
2019.04.09,21:15,1.12635,1.12636,1.12613,1.12618,117
2019.04.09,21:30,1.1262,1.12622,1.12612,1.12617,116
2019.04.09,21:45,1.12618,1.12634,1.12615,1.12618,223
2019.04.09,22:00,1.12617,1.12658,1.12613,1.12628,83
2019.04.09,22:15,1.12629,1.12646,1.12625,1.12633,59
2019.04.09,22:30,1.12629,1.12645,1.12618,1.1263,239
2019.04.09,22:45,1.12629,1.12643,1.12627,1.12638,155
2019.04.09,23:00,1.12637,1.12637,1.12622,1.12622,108
2019.04.09,23:15,1.12621,1.12629,1.1262,1.12627,60
2019.04.09,23:30,1.12628,1.12653,1.12627,1.12652,165
2019.04.09,23:45,1.12653,1.12658,1.12649,1.12658,124
2019.04.10,0:00,1.12657,1.12658,1.12647,1.12648,88
2019.04.10,0:15,1.12649,1.12658,1.12647,1.12657,46
2019.04.10,0:30,1.12658,1.12662,1.12646,1.12657,78
2019.04.10,0:45,1.12658,1.12664,1.12648,1.12648,87
2019.04.10,1:00,1.12649,1.12663,1.12638,1.12643,184
2019.04.10,1:15,1.12642,1.12652,1.12617,1.12618,228
2019.04.10,1:30,1.12619,1.12622,1.12595,1.12605,193
2019.04.10,1:45,1.12606,1.12606,1.12567,1.12578,392
2019.04.10,2:00,1.1258,1.12597,1.12557,1.12594,283
2019.04.10,2:15,1.12593,1.12612,1.12593,1.12603,164
2019.04.10,2:30,1.12602,1.12604,1.12547,1.12552,315
2019.04.10,2:45,1.12553,1.12571,1.12553,1.12565,206
2019.04.10,3:00,1.12566,1.12576,1.12559,1.12569,187
2019.04.10,3:15,1.1257,1.12575,1.12564,1.12564,131
2019.04.10,3:30,1.12565,1.12574,1.12564,1.12567,172
2019.04.10,3:45,1.12568,1.12585,1.12568,1.12578,182
2019.04.10,4:00,1.12579,1.12584,1.12568,1.12575,143
2019.04.10,4:15,1.12577,1.12582,1.12569,1.12576,124
2019.04.10,4:30,1.12575,1.12619,1.12572,1.12604,341
2019.04.10,4:45,1.12603,1.12614,1.12589,1.12598,230
2019.04.10,5:00,1.12599,1.12605,1.12586,1.12603,86
2019.04.10,5:15,1.12602,1.12632,1.12602,1.12609,273
2019.04.10,5:30,1.1261,1.12612,1.12588,1.12598,218
2019.04.10,5:45,1.12597,1.12615,1.12587,1.12607,180
2019.04.10,6:00,1.12606,1.12622,1.12586,1.12617,237
2019.04.10,6:15,1.12618,1.12631,1.12611,1.12623,171
2019.04.10,6:30,1.12624,1.12625,1.12598,1.12608,182
2019.04.10,6:45,1.12607,1.1263,1.12598,1.12624,207
2019.04.10,7:00,1.12623,1.1266,1.1261,1.12651,358
2019.04.10,7:15,1.1265,1.12679,1.12644,1.12668,220
2019.04.10,7:30,1.12667,1.12692,1.12663,1.12677,261
2019.04.10,7:45,1.12678,1.1273,1.12678,1.12709,544
2019.04.10,8:00,1.1271,1.12719,1.12671,1.12674,611
2019.04.10,8:15,1.12673,1.12716,1.12661,1.12696,558
2019.04.10,8:30,1.12695,1.12696,1.12605,1.12636,665
2019.04.10,8:45,1.12637,1.12651,1.12616,1.1265,427
2019.04.10,9:00,1.12649,1.12667,1.12623,1.12634,422
2019.04.10,9:15,1.12632,1.12662,1.12609,1.12659,421
2019.04.10,9:30,1.1266,1.12716,1.1266,1.12708,562
2019.04.10,9:45,1.12709,1.12711,1.12673,1.12689,363
2019.04.10,10:00,1.12688,1.12723,1.12673,1.1272,308
2019.04.10,10:15,1.12719,1.12735,1.12703,1.12735,308
2019.04.10,10:30,1.12734,1.12759,1.12734,1.12759,382
2019.04.10,10:45,1.1276,1.12779,1.12752,1.12774,441
2019.04.10,11:00,1.12773,1.12787,1.12754,1.12755,334
2019.04.10,11:15,1.12756,1.12757,1.12719,1.12744,297
2019.04.10,11:30,1.12745,1.12768,1.12732,1.12746,322
2019.04.10,11:45,1.12745,1.12764,1.1274,1.12746,284
2019.04.10,12:00,1.12745,1.1275,1.12719,1.12738,423
2019.04.10,12:15,1.12739,1.12791,1.12724,1.12784,397
2019.04.10,12:30,1.12783,1.12804,1.12773,1.12783,476
2019.04.10,12:45,1.12785,1.12804,1.12733,1.12755,812
2019.04.10,13:00,1.12754,1.12791,1.12749,1.12785,586
2019.04.10,13:15,1.12784,1.12786,1.12751,1.1277,653
2019.04.10,13:30,1.12777,1.12873,1.12557,1.12571,2947
2019.04.10,13:45,1.1257,1.12661,1.12528,1.12556,1921
2019.04.10,14:00,1.12555,1.12589,1.12338,1.12359,2184
2019.04.10,14:15,1.12357,1.12391,1.12288,1.12367,1702
